post_id,title,1,2,3,4,5,6,7,8
5ff2832600000000010063f0,Girl’s talk真心话碎碎念✈️ 错过再等一年,2,0,0,0,0,2,0,0
621b877900000000010295c0,太爽了吧！超厉害的省钱秘密！看完省下一个亿,0,2,0,2,0,0,0,1
63f749f90000000013031e65,两人共同努力的第二套房、不敢发朋友圈的家,0,2,2,0,2,0,0,0
63f74e4e00000000130335b1,血泪教训😭全屋定制坑人地方太多了‼️,2,1,2,0,0,0,0,0
63f820da0000000013009224,麻雀虽小五脏俱全,0,2,0,0,1,0,0,0
63f8392d0000000014027f6a,深蹲进阶‼️从半蹲到全蹲，我做对了什么,0,2,2,0,2,0,0,0
63f8635f00000000130166f4,案例专辑❤️学习 | 厂区更新,0,2,0,0,1,0,0,0
63f8cbd5000000001303e2db,减肥干货｜瘦了二十斤的经验分享,0,2,0,0,2,0,0,0
63faaa4f000000001300936d,极限拉扯,0,2,0,1,0,0,0,0
63fc76ed0000000013034982,一次谷子桌面收纳开箱！,0,2,0,0,2,2,0,0
63fd950d0000000013004d3c,🈲绝对不能和同事说的8句话❗职场社交禁,2,1,2,0,0,0,0,0
64000353000000000800d341,厦门的小马尔代夫🏝️本地人的小众景点,0,1,0,2,0,0,0,0
64047bdd00000000270291e1,宿舍美食大赏🥣,0,1,0,0,0,2,0,0
6404a61b000000001203e91e,175 146微胖｜早春氛围感辣妹穿搭🎐请查收！,0,2,0,0,2,0,0,0
64060cad000000000800e44b,杭州西湖边！！7个菜95r😭😭！！！,0,2,0,0,2,0,0,0
640617350000000013036938,不极致但舒适！simple pieces全系测评！,0,2,2,0,0,0,0,0
64068a19000000001300f638,🇯🇵学美容学生的粉色房间分享,0,2,0,0,0,2,0,0
6406acf70000000013035f5c,🆘那些陪我瘦了20斤的低卡好物合集～,0,2,0,0,1,0,0,0
64072c240000000013005abc,花费3.2💰00后实习生下班如何快速吃上饭！,0,2,0,0,0,2,0,0
640747000000000013016c25,原来恋爱脑➕粘人精是纯爱顶配啊,0,1,0,1,0,1,0,0
6407526d000000001300be22,5篇笔记涨粉10w，我做梦都不敢这么想,0,2,0,2,0,0,0,0
64084dde000000001402513d,保持饥饿感不仅仅会让你瘦,0,2,2,0,0,0,0,0
6408a916000000000703b988,🔥一周瘦一圈🔥全程无跑跳,0,2,0,0,2,0,0,0
640949ff000000001203e582,两手攀足固肾腰，八段锦易错动作解析,0,2,0,0,2,0,0,0
6409663f000000001300938b,重庆本地人爱吃的40家小面！你们吃过几家？,0,1,0,0,0,2,0,0
6409d17d0000000014024051,瘦70斤饮食技巧篇，想在夏天前瘦必看❗️,0,2,0,0,2,0,0,0
640affb10000000013002caf,实习生下班如何十分钟做一顿饭！,0,2,0,0,0,1,0,0
640b09da000000001300b951,体会到了谢娜瘦20斤的快乐！不仅如此还发现,0,2,1,0,2,0,0,0
640b2a29000000002702992f,如何激发他对你的分享欲？,0,1,2,0,0,1,0,0
640b2dc9000000000800c5d6,红枣造型馒头✨ 简单易学 一口一个超满足😋,0,2,0,0,2,0,0,0
640b4bb5000000001303547e,明星博主纯欲泳衣合集🧊这身材我先流口水🤤,0,2,0,0,2,1,2,0
640c1588000000002701246b,教招必看🔥2分钟自我介绍示范💯,0,2,0,0,0,1,0,0
640c495a0000000013001c27,瘦71斤女生，佛系减肥日记！,0,2,2,0,2,0,0,0
640c6ac9000000000800ee05,小个子校园穿搭🎒牛仔裤也太青春学妹噜！🎓,0,2,0,0,0,2,0,0
640c93cb0000000013033e3e,腿粗梨形🍐春夏半身裙🈴️集✨显瘦显腿长‼️,0,2,0,0,0,2,0,0
640d325a000000000800f380,当我开始和朋友用两种不同的方式减肥,0,0,0,0,2,0,2,0
640da6dd000000001300c764,瘦小腿巨有效‼️搞定小腿粗壮🔥肌肉腿脂包肌,0,2,0,0,2,0,0,0
640dabb5000000001300a2e5,法学生是不是应该趁年轻多学一门技术工种,0,0,2,0,0,1,0,0
640ed0870000000027002edf,这次我要大声说，我瘦60斤啦❗大基数减肥冲,0,2,0,0,2,0,0,0
