post_id,title,1,2,3,4,5,6,7,8
640ab298000000001301379c,怎么回事呀！又有书生气又有小心机的感觉！,0,0,0,0,1,0,0,0
640af41800000000130109bc,奶派甜心 软软糯糯哒～,0,0,0,0,0,0,0,0
640f33f0000000001300cb35,易碎感瓷娃娃妆容教程🌙,0,1,0,0,0,0,0,0
6411a5f10000000013032a82,Ab款式美甲 酷酷的美甲 腮红美甲 金属感,0,1,0,0,1,0,0,0
6412e76e000000000800c4eb,近期小短甲爆款合集！！,0,1,0,0,0,0,0,0
6414906c0000000013001c53,法式猫眼 晶石猫眼✨| 厦门美甲,0,1,0,0,0,0,0,0
6422fee10000000013013890,合肥美甲｜珍珠白镜面💅,0,1,0,0,0,0,0,0
643fdc41000000001303d8f0,高允贞的高级感裸妆🤍减法化妆,0,1,0,0,0,0,0,0
6444af4a0000000013009877,送你一朵小fafa给你一颗亮晶晶,0,0,0,0,0,0,0,0
6450bd9500000000130067ff,“青山如是”｜刻在骨子里的清冷贵气感,0,1,0,0,0,0,0,0
646dee020000000013012bd6,时间少效果好！坐高铁最适合换头啦,0,1,0,1,0,0,0,0
646f73490000000013014ee8,鸳鸯双色奶牛🐄纹｜穿戴甲,0,0,0,0,1,0,0,0
647a00ff0000000013006893,百万博主帮我画｜Doll本人亲自上场⁉️,0,0,1,0,1,0,0,1
648360c6000000000800dd60,高考后特种兵vlog💅美甲-染发一条🐲！,0,0,0,0,0,1,0,0
648448390000000012031074,今天化这个妆crush说高攀不起了…尊嘟假嘟？,0,1,0,0,1,0,1,0
64897aab0000000013001987,心态永远是你最好的风水,0,1,0,0,0,0,0,0
648a8d4100000000270000fa,女孩子的美甲不能不贴钻,0,0,0,0,0,1,0,0
648b20c30000000027001805,Y2k ♡︎♥︎ 超辣法式Kitty 美甲🐾,0,1,0,0,0,1,0,0
648c3ad0000000001203c7b0,我用1个月皮肤回到5年前｜继续纯分享,0,1,0,0,1,0,0,0
649fb66f0000000011013c09,可爱美食美甲🍞🍳🧀🍕🍡,0,0,0,0,0,0,0,0
64a7b701000000002301f361,眼角不耷拉🔥双眼亮晶晶🌟,1,1,0,0,1,0,0,0
64a9305c0000000015030d59,博主生涯大挑战…奇葩口红你没事吧！！,0,0,1,1,0,0,0,0
64ad305c0000000016024cfc,幼稚化妆师和狼系亚裔模特,0,0,0,0,1,0,0,0
64af80570000000034014d03,妆教来噜,0,1,0,0,1,0,0,0
64afed97000000001e01ba50,模拟社牛美式转学生为你做造型 中文助眠,0,1,0,0,0,0,0,0
64b64abc0000000012013644,左滑帮我长出猫耳,0,0,1,0,0,0,0,0
64b777df000000002301f8b2,依然是极度舒适的嬛嬛美甲,0,0,0,0,0,0,0,0
64b8dead000000000b02b190,女孩子的安全感是自己给自己的,0,1,0,0,0,1,0,0
64b92f67000000000800e22c,好好看啊 爱啦,0,0,0,0,0,0,0,0
64bcdfff000000000a01a125,减龄氛围感妆容教程～这也太好看了吧✨,0,1,0,0,0,0,0,0
64bf5ca5000000000a01a238,黑天鹅妆容｜有黑化疯批美人内味儿了,0,0,0,0,0,0,0,0
64bf9f55000000000a01a206,大数据把我推给！想变酷的方圆脸姐妹🐈‍,0,1,0,0,0,1,0,0
64c7070a000000000103c1b0,喜欢,0,0,0,0,0,0,0,0
68f5f697000000000503ab9e,金黄色的皮肤,0,0,0,0,0,0,0,0
68f88e7d000000000301e056,我的脸 没有代餐 2.0,0,0,0,0,0,0,1,0
68fb2cd6000000000402969c,绿茶用完了我的东西，还嫌弃它是垃圾！！！,0,0,1,0,1,0,0,0
68fc3585000000000700b2d4,vogue 晚宴上的满天星让我以为是满头珠宝,0,0,0,0,1,0,0,0
68ff37120000000004004b89,𝘭𝘰𝘴𝘵 𝘪𝘯 2000𝘴,0,0,0,0,0,0,0,0
690347360000000005033db8,眼神训练2 我又悟了,0,1,1,0,0,0,0,0
6905d4ec000000000301b3fc,跟随女神的步伐🍊🚶,0,0,0,0,0,0,0,0
69083de900000000040140e4,四位卧蚕产品👀,0,0,0,0,0,0,0,0
6909e29500000000070006d4,Get Ready With Me 💜 ݁⋆˙🫧 ౨ৎ.˚ ♡🧚🏻,0,0,0,0,1,0,0,0
690b00be0000000003023b7a,当我第一次画上扬眼线大翻车,0,0,1,0,0,0,0,0
690b0c5c0000000005032109,李彩煐同款*韩系微醺爆改妆容🐆,0,1,0,0,0,0,0,1
690b192b0000000007017b19,闺蜜们我好爱这个妆！焦糖感亚裔纯野妆！,0,0,0,0,1,0,0,0
690c01cd000000000300e280,化了两小时妆 可以呗500个老婆夸夸吗...🥹,0,0,0,0,1,0,0,0
690c3ea10000000007035a69,黄皮天菜！！这几只黄皮韩系唇釉我逢涂必夸,0,1,1,1,0,1,0,0
690c4e730000000007030f78,🈚️广！会回购一辈子的近期爱用彩妆分享！,0,1,0,1,0,0,0,0
690c4fb600000000030396c1,原相机普通人的化妆vlog～,0,0,0,0,0,1,0,0
690c639a0000000007020bf8,上大学一年 妆后我妈问我是不是整容去了….,0,0,1,0,1,0,0,0
