post_id,title,1,2,3,4,5,6,7,8
63f8392d0000000014027f6a,深蹲进阶‼️从半蹲到全蹲，我做对了什么,0,1,1,0,1,0,0,0
63f8cbd5000000001303e2db,减肥干货｜瘦了二十斤的经验分享,0,1,0,0,1,0,0,0
63f94b290000000011012acf,🍃气质可比五官重要多了 开肩薄背-练好体态,0,1,0,0,0,0,0,0
63fda221000000001203c802,分享一个减脂期也能吃的抹茶酱！！,0,1,0,0,0,0,0,0
6406acf70000000013035f5c,🆘那些陪我瘦了20斤的低卡好物合集～,0,1,0,0,1,0,0,0
64084dde000000001402513d,保持饥饿感不仅仅会让你瘦,0,1,1,0,0,0,0,0
6408a916000000000703b988,🔥一周瘦一圈🔥全程无跑跳,0,1,0,0,1,0,0,0
640949ff000000001203e582,两手攀足固肾腰，八段锦易错动作解析,0,1,0,0,1,0,0,0
6409c2ce000000002700342a,宝子们！我腿瘦了！,0,1,0,0,0,0,0,0
6409d17d0000000014024051,瘦70斤饮食技巧篇，想在夏天前瘦必看❗️,0,1,0,0,1,0,0,0
640b09da000000001300b951,体会到了谢娜瘦20斤的快乐！不仅如此还发现,0,1,1,0,1,0,0,0
640c495a0000000013001c27,瘦71斤女生，佛系减肥日记！,0,1,1,0,1,0,0,0
640d325a000000000800f380,当我开始和朋友用两种不同的方式减肥,0,0,0,0,1,0,1,0
640da6dd000000001300c764,瘦小腿巨有效‼️搞定小腿粗壮🔥肌肉腿脂包肌,0,1,0,0,1,0,0,0
640ed0870000000027002edf,这次我要大声说，我瘦60斤啦❗大基数减肥冲,0,1,0,0,1,0,0,0
640f241a000000001203c0ff,🙏请大数据把我推荐给想要廋腿的姐妹🆙,0,1,0,0,1,1,0,0
64146f4d0000000013008d4a,才三次！！真的震惊🤯,0,0,1,1,0,0,0,0
64196ac6000000000800eba4,瘦肚子的核心,0,1,0,0,0,0,0,0
6419899b000000002700297b,杠铃划船不会做？快试试【史密斯划船】,0,1,0,0,0,0,0,0
641c1b8d0000000013000ed9,薄背、宽肩、直角肩，还得盘哑铃！,0,1,0,0,0,0,0,0
641c1dc00000000013033e04,超强瘦肚子练习,0,1,0,0,0,0,0,0
641d045d000000000800f12a,宿舍跟练vlog｜第2⃣️练（臀部🍑训练‼️,0,1,0,0,0,1,0,0
641e7f200000000011012866,减肥真的不难（瘦了30斤经验分享）,0,1,0,0,1,0,0,0
641fabcd0000000027029e5c,5000步暴汗燃脂走！新手/大基数走路瘦全身,0,1,0,0,0,1,0,0
6421647c0000000013030a90,💽日常15.| 是练体态苦还是驼背舒服？,0,1,0,0,1,0,1,0
64219aec0000000027010640,低脂酸奶碗！宿舍常备减脂好物分享！,0,1,0,0,0,0,0,0
