post_id,title,1,2,3,4,5,6,7,8
63fee9e4000000000800d954,看完第八集久久不能从情绪中出来💧,0,0,0,0,0,0,0,0
6416eac2000000001300f023,我发现了一个宝藏！巨甜巨好看！醉酒甜撩,0,0,1,1,0,0,0,0
64465ed4000000001203ed18,用AI给孙一通完整的一生👽,0,0,0,0,0,0,0,0
6460c2d00000000013035b29,【傅卫军】他的人生是沉默的省略号,0,0,1,0,0,0,0,0
646974cf0000000027003915,《关于shoto新的角、狗尾巴和狗耳朵》,0,0,0,0,0,0,0,0
6475583b000000001300a5b0,此花唤作美人面——瑛贵人,0,1,0,0,0,0,0,0
64a0edb3000000000800fe37,直男狂掉泪😭5部催泪解压电影🎬眼睛肿成桃,0,1,0,0,0,0,0,0
64a5313c000000002f025114,妈耶‼️一口气追完‼️这剧巨巨巨巨好看‼️,0,1,0,0,0,0,0,0
64a586e3000000002b038c66,智性恋天菜曹琴默，即使扮老也是绝美的！,0,0,0,0,0,0,0,0
64a6d815000000001e010b20,英姿飒爽，行云流水，这段打戏帅飞了,0,0,0,0,0,0,0,0
64aa74df000000001e01af64,美女被男子用铁链拴着,0,0,0,0,0,0,0,0
68ebc15100000000040119f0,我瞧不起混迹在男生堆中的漂亮女生,0,0,0,0,0,1,1,0
68ecdc3000000000040289fb,有人懂这段吗,0,0,1,0,0,0,0,0
68f30dac0000000004002e3b,江山如画又怎能比拟,0,0,0,0,0,0,0,0
68f5faa5000000000703b36b,有人赢了美貌却输了，有人输了比赛却赢了✌️,0,0,1,0,1,0,0,0
68fa500500000000070023c6,“都当状元郎了还当学人精”,0,0,0,0,1,0,0,0
68fc47ec00000000040178f8,金靖演我拿证第一天开车上路😂,0,0,1,0,0,0,0,0
68fdb444000000000503a622,老子当年为了你放弃了车银优,0,0,1,0,0,0,0,0
68fdc8fe000000000700268d,“永远会被猴哥的心境折服”,0,0,0,0,0,0,0,0
68fddde90000000007030428,看着都冷 太不容易了,0,0,0,0,0,0,0,0
68fe14a10000000003037d63,到了最终章，唐顿庄园的服装也升级换代了,0,0,0,0,0,0,0,0
68fe26d00000000007022adf,她在闹，他在笑～,0,0,0,0,0,0,0,0
68fed6010000000003020361,《这一秒过火》全阵容官宣！,0,0,0,0,0,0,0,0
68ff0a4b000000000301c9d5,二十九岁精英女律师邂逅十九岁体育生弟弟,0,0,1,0,1,1,0,0
68ff32ba0000000007038e13,“我前半生得靠着你，后半生更得靠着你”,0,0,0,0,0,0,0,0
6901578d000000000402b687,定档预警❗️这新剧笑疯了❗️,0,1,0,0,0,0,0,0
6901e07800000000070236e7,不是所有的“对你好”都是爱,0,0,0,0,1,0,0,0
690230480000000005033be4,不要带爱哭的男人看鬼怪,0,0,0,0,0,1,0,0
690341570000000007033f9d,这不就是「爱恨此消彼长」的具像化吗,0,0,0,0,1,0,0,0
69034541000000000703b5cf,啥时候看到这段才能不笑哈哈哈哈,0,0,1,0,0,0,0,0
6903462d000000000700e9c0,成功抱上娇妻后他竟还嘚瑟起了,0,0,0,0,0,0,0,0
690348260000000005011611,为什么我们喜欢小妞电影,0,0,1,0,0,0,0,0
6903489a000000000402a738,能做书模的女人，又怎么会丑！！,0,0,0,0,0,0,0,0
69039d9f00000000070080b0,乱嗑了已经，别管我,0,0,0,0,0,0,0,0
6903bf900000000003037458,唢呐一响不是大喜便是大悲，一转场全是刀子,0,0,0,0,1,0,0,0
6904765d000000000700bbc8,狗狗眼里，主人就是它的全世界,0,0,0,0,0,0,0,0
690487bf0000000007014fcf,童年受到的伤害不是一时的暴雨是一生的潮湿,0,0,0,0,0,0,0,0
6904958600000000030205db,就是说被分到拉文克劳的女孩怎么会是疯子呢,0,0,0,0,0,1,0,0
