post_id,title,1,2,3,4,5,6,7,8
63f8c1d20000000012032891,因为这个水母我可能一个赛季不敢玩蛋仔了,0,0,0,0,0,0,0,0
63f9f8760000000014026ccb,3.6版本卡池复刻角色！有你想要的角色吗？,0,0,1,0,0,0,0,0
63faaa4f000000001300936d,极限拉扯,0,1,0,1,0,0,0,0
6401a0eb0000000027028610,《乌梅子酱》光遇简谱,0,1,0,0,0,0,0,0
640854ca000000001300a2ac,寄生世界（33）：寄生等级达到5阶段,0,1,0,0,0,0,0,0
6412d95d000000001300124c,口袋奇兵-小战车,0,0,0,0,1,0,0,0
641ff43e000000001203d00b,1000w网红anna安娜要闭店了？😱四月清仓蹲住,0,0,1,0,0,0,0,1
64649e380000000013037487,星穹铁道景元行迹、光锥、遗器、配队一图流,0,1,0,0,0,0,0,0
646742930000000027029288,马超：虽然我死了，但是我不服,0,0,0,0,1,0,0,0
647b208b0000000011012d7c,重返未来：1999|温妮.弗雷德 不老美人ootd,0,1,0,0,1,0,0,0
647df75800000000140245a3,8-20低练度攻略！我不许还有人打不过！,0,1,0,0,0,0,0,0
647e8dcc000000001303783a,我真的啊啊啊啊啊啊啊啊啊,0,0,0,0,1,0,0,0
647ec2c7000000002702bba2,学会闪镜之后真的很香！,0,1,0,0,0,0,0,0
648af1960000000014026ec8,➗谷打包分享,0,1,0,0,0,0,0,0
64a4c52a000000001e019f4b,植物大战僵尸：哪个版本中的高坚果，最抗揍呢,0,0,1,0,1,0,0,0
64aa85bf000000001e013dbf,把他们打败的是五个女孩子,0,0,0,0,1,0,0,0
64ad2915000000001c00f7ed,笑死，除了一个家啥也没有,0,0,0,0,1,0,0,0
64bb7a92000000000b028ea5,纸嫁衣5丨无间梦境第一章【旧魇】游戏攻略,0,1,0,0,0,0,0,0
64c0a4f4000000001201faff,僵尸启示录（16）：下界怪物入侵主世界,0,0,0,0,0,0,0,0
64c9d4ff000000000a01a885,米哈游终于优化了！！！,0,1,0,0,0,0,0,0
68f0e822000000000700a9b1,宿舍通宵游戏哥,0,0,0,0,0,1,0,0
68f9de840000000004011ebd,情侣游戏推荐❗双人游戏大盘点来了😍,0,1,0,0,0,1,0,0
68ff2dc5000000000302f062,最难抉择的取舍出现了,0,0,1,1,0,0,0,0
68ff42070000000007030d22,小蓝和小熊结婚了你信吗,0,0,1,0,0,0,0,0
68ff449d00000000030233ac,确实挺关键,0,0,0,0,0,0,0,0
690033c900000000040165f7,有时候我真恨我是块木头,0,0,1,0,0,0,0,0
6900ac3d0000000005001c15,人，薯搓优惠券养你,0,1,0,0,0,0,0,0
69016b2c0000000003010066,兄弟为什么不跟我进野区,0,0,1,0,1,0,0,0
6901928e00000000040079ee,这是我crush的游戏库,0,0,0,0,0,1,0,0
6902c12b0000000005002681,亲友送的无语死了,0,0,0,0,0,0,0,0
69034c600000000005031e68,当你同时拥有两种小幽灵,0,0,1,0,0,0,0,0
69035465000000000400262e,绿洲破解版机甲！无需电池！无视所有CD！,0,1,0,0,0,0,0,0
690360ab00000000070334d1,你说这一桌都是重塑的?,0,0,1,0,0,0,0,0
690362a2000000000701562f,总结一下最近的网页解谜游戏,0,0,0,0,0,0,0,0
69039e550000000004015bcd,动森3.0！史诗级更新啦！！！🥹,0,0,0,1,0,0,0,0
6903c430000000000703930c,心选姐的steam库长这样是什么成分🤔,0,0,1,0,0,0,0,0
6904191a000000000700b837,王者米莱狄新皮人设 老板变老板娘,0,0,0,0,1,0,0,0
69043ea60000000004013037,孟加拉街头摆摊套圈游戏，一天能赚多少钱？,0,0,1,0,0,0,0,0
69046e7e0000000007016bda,？这是哪个天才想出来的,0,0,0,1,0,0,0,0
690488d000000000050325ab,🇯🇵已列入我的人生60秒🌳穿越任天堂世界🍎,0,1,0,0,0,0,0,0
6904a1af0000000004022bbc,灵儿：工作是工作，生活是生活,0,0,0,0,1,1,0,0
6904af3400000000070014a0,✦萧逸・爱欲驯养✦,0,0,0,0,0,0,0,0
6904ecba000000000700214d,终末地莱万汀衣服改了,0,0,0,0,0,0,0,0
69061691000000000700e657,恋爱怎么会和谁谈都一样呢,0,0,1,0,0,0,0,0
69070eb40000000007009d15,占据你的美,0,0,0,0,0,0,0,0
69084dd9000000000401595a,朋友第一次打王者2⃣️,0,0,0,0,1,0,0,0
6909681f000000000301d294,锻造还原《崩坏：星穹铁道》昔涟弓,0,0,0,0,0,0,0,0
6909cf51000000000301003f,古风完全是叠叠乐的舒适区,0,0,0,0,0,1,0,0
6909e5080000000004022302,成都！英雄联盟浓度已达10000000！！！,0,0,0,1,0,1,0,0
6909fc890000000004003567,什么叫我跟很多人搞暧昧啊,0,0,1,0,0,0,0,0
690ad5750000000004015742,以防你不知道崩铁直播99到100后发生了什么,0,0,1,0,0,0,0,0
690aea97000000000301f10c,懂的人都泪牛满面,0,0,0,0,1,1,0,0
690b1391000000000703a1c5,小王你这是给马可穿的什么？,0,0,1,0,0,0,0,0
690b653c0000000007035c33,无限暖暖有啥必拍的点位吗,0,0,0,0,0,0,0,0
690c03610000000007038bff,独钓寒江雪,0,0,0,0,0,0,0,0
690c0dec0000000007022bf5,怼友，有你在，我从没羡慕过别人,0,0,0,0,0,0,0,0
690c7330000000000700205f,小奥比，每天努力装大人上班的你过得好吗？,0,0,1,0,1,1,0,0
690c825100000000040119e0,“你好，这是玫瑰大盗送你的礼物”,0,0,0,0,0,0,0,0
690c845700000000040051e5,《当我无聊带了个55级原神萌新》,0,0,0,0,0,1,0,0
690c84bf0000000003037fa4,为什么😨,0,0,0,0,0,0,0,0
690c85120000000005012005,《胡闹厨房》将改编为真人秀节目,0,0,0,0,0,0,0,1
690cd42a00000000070239da,坦然接受巨婴身份,0,0,0,0,0,1,0,0
690ce64100000000070214ed,米哈游的王子殿下🎶,0,0,0,0,0,0,0,0
690d4a88000000000302e6a1,今天的免费活动也太好了吧,0,0,1,0,0,0,0,0
690d5a5b00000000040056c2,如果135抽无异银我会直播绘制银灰成人内容。,0,0,0,0,0,0,0,0
690d6154000000000703a8be,恋与深空奔涌至昨夜尽头等多个系列周边上新,0,1,0,0,0,0,0,0
690d7f7e00000000050392e9,全新SP阶式神梦引蝴蝶精降临！,0,0,0,1,0,0,0,0
690d809e00000000040117a3,官方就这样反复强调元素～,0,0,1,0,0,0,0,0
690dc1af0000000007015d7c,如图,0,0,0,0,0,1,0,0
690dc5cc0000000007001148,选一只小尾巴 带走你的专属宠物吧～,0,0,1,0,0,0,0,0
690ddbea00000000040171cd,饥荒sakura mod,0,0,0,0,0,0,0,0
690de64f0000000004007669,这太诡异了,0,0,0,1,1,0,0,0
690dea3d00000000070376e0,感觉你是这种劳吃家：,0,0,0,0,0,1,0,0
690e053f0000000004004458,为什么没有男性换装游戏,0,0,0,0,0,0,0,0
690eb4e6000000000700f631,英雄联盟男女角色露肤度对比,0,0,0,0,1,0,0,0
690ed43e00000000050132b1,《请选择你的7.62突击步枪》简直燃爆了！,0,0,0,0,0,0,0,0
690edd0e0000000005012d22,冲的越快timing越多,0,0,0,0,0,0,0,0
690eee0c00000000030237b3,黄金裔们杀青下班之后都在玩什么,0,0,1,0,0,1,0,0
690f02d200000000040030ca,我的本命是澜，他在我低谷的时候扶了我一把,0,0,0,0,0,1,0,0
690f18a00000000004001257,但凡秦始皇活着都不会有这种事,0,0,1,1,0,0,0,0
690f18bc000000000400130f,哥特套还能自定义打光？！,0,0,0,0,0,0,0,0
690f4030000000000400594f,叠纸又偷偷更新,0,1,1,0,0,0,0,0
690ff9880000000004015184,你掉了13层。痛！,0,0,1,0,0,0,0,0
691015150000000005032ea3,我玩公孙离就这样嘲讽：,0,0,1,0,0,1,0,0
